split,random_state,country,satellite,bands,num_features,points,month_range,year_range,limit_months,crop_mask,weighted_avg,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,2016-2022,True,False,False,True,504,403,101,"[[0.009999999999999998, 0.0009999999999999998]]","[[0.5818635870707222, 0.6913438293782492]]",0.7079154114409311,0.8427080613846276,0.7101568767226373,0.8832590961115652,0.9404490147005661,0.8844443492512656,0.7684368799331169,0.8812773703519625,0.7766498034944701,-0.24753671323967907,0.19247443333752368,0.037046407488600844,0.4714605778205113,0.6866968486083845,0.4715525618886866
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,False,True,True,504,403,101,"[[1.0, 0.0009999999999999998]]","[[0.26109588961934027, 0.6935038005702208]]",0.7040195951537023,0.8394370395688432,0.7046545434001036,0.8614460827210768,0.929440961603921,0.8638605011072213,0.7075421454621023,0.845012613764728,0.7140463174214974,-0.1440806956725511,0.215173281539948,0.046299541088669724,0.4229325759094459,0.6540691101302051,0.42780640082651833
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,True,True,True,504,403,101,"[[0.009999999999999998, 0.0009999999999999998]]","[[0.29033218431722424, 0.6570013366830506]]",0.6700308680662361,0.8211875580649106,0.674349005520611,0.9077471279798555,0.9539608193031448,0.9100412447655273,0.7458978389534279,0.8662024431564791,0.7503066725302534,-0.2525510472661696,0.2850800023909986,0.08127060776325178,0.4143480948189887,0.6887636832223769,0.4743954113260548
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,False,False,True,504,403,101,"[[0.009999999999999998, 0.0009999999999999998]]","[[0.3915028837315986, 0.6609049258816245]]",0.6749563254248887,0.8252042404224258,0.6809620384111527,0.9029298648032237,0.9512387475762532,0.9048551548904387,0.7888637516576857,0.8902266934173954,0.7925035656728692,-0.3405305797981706,0.25959511263411994,0.06738962250352142,0.6103234867428724,0.784616035814417,0.6156223236571304
0,670487,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,2016-2022,True,True,True,True,504,403,101,"[[0.0009999999999999998, 0.0009999999999999998]]","[[0.5278885224887125, 0.6495859262449857]]",0.6655755079980216,0.8191468187978017,0.6710015107465586,0.9026384805640165,0.9508707897772621,0.9041552588516343,0.7836495209649401,0.8883774238010206,0.7892144471193381,-0.2878630254000929,0.25009691449315424,0.0625484666389961,0.49663603403058354,0.7119439603473126,0.5068642026750158
0,670487,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,2016-2022,True,False,True,True,504,403,101,"[[0.0009999999999999998, 0.0009999999999999998]]","[[0.490182899101692, 0.6498143103299392]]",0.6681355090135994,0.8212079658109259,0.6743825231113189,0.907125901269976,0.9532596562868116,0.9087039723040503,0.7709525421833971,0.8802847327580503,0.7749012107269121,-0.28426572512803494,0.2609559011659266,0.06809798235332085,0.4208244626808306,0.6604575724588955,0.43620420501829715
0,670487,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,2016-2022,True,True,False,True,504,403,101,"[[0.0009999999999999998, 0.0009999999999999998]]","[[0.5985675422206993, 0.6669928479835937]]",0.6827678631263085,0.8291603370127765,0.6875068644751411,0.8994387414528656,0.9488748921851509,0.9003635610193816,0.7908069876047512,0.8924890905305771,0.7965367767160967,-0.2140859554863459,0.2554488749807011,0.06525412772890588,0.5602406243854474,0.7491273622018508,0.561191804799503
0,670487,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,2013-2021,True,False,True,True,648,518,130,"[[0.0009999999999999998, 0.0009999999999999998]]","[[0.5330517067339847, 0.7057026222805449]]",0.7250560672331343,0.8555729486822431,0.7320050705168282,0.9216953458438214,0.9607686033921476,0.9230763092640979,0.7688559248190562,0.8769964842759276,0.7691228334323373,-0.3415706196908954,0.2581359592528857,0.06663417345940746,0.43442392852535194,0.6708964129603479,0.45010199692306163
0,670487,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,2013-2021,True,True,True,True,648,518,130,"[[0.0009999999999999998, 9.999999999999998e-05]]","[[0.5422307352322498, 0.703271494837477]]",0.7227833211407317,0.8574823078839213,0.7352759083339361,0.9256540760876977,0.9622889718511561,0.9260000653463552,0.7655073178087026,0.8769640401679514,0.7690659277476962,-0.37417095178626436,0.2274463081327698,0.05173182308322687,0.3365006098955954,0.5849424813027893,0.34215770643266397
0,670487,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,2013-2021,True,True,False,True,648,518,130,"[[0.009999999999999998, 0.0009999999999999998]]","[[0.5557681831265332, 0.751014976686972]]",0.7661994965731035,0.876174274238038,0.7676813588365525,0.8886199940584277,0.9433151586049928,0.8898434884539628,0.765019716262969,0.8751335575450447,0.7658587435414461,-0.1947249814330596,0.19633999142375258,0.03854939223227924,0.3668828116116716,0.6057668429807399,0.3669534680548524
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,False,True,504,403,101,"[[9.999999999999998e-05, 0.0009999999999999998]]","[[0.35488847041169264, 0.5459707330844976]]",0.5756564578152716,0.7730996613746728,0.5976830864176337,0.9145954983235729,0.957389661751364,0.9165949644283912,0.7512579764442371,0.8688648932173462,0.7549262026655904,-0.7884263374062155,0.07260825047645783,0.0052719580372520385,0.30252129934300975,0.6287512365865735,0.3953281175091453
0,670487,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,2013-2021,True,True,True,True,648,518,130,"[[0.0009999999999999998, 9.999999999999998e-05]]","[[0.47944896237290424, 0.7782863398290293]]",0.7917413288476235,0.8934469305451747,0.7982474177005942,0.9272863114747096,0.9630979518042109,0.9275576647694661,0.7946404726562096,0.8928391781014569,0.797161797952885,-0.05150268769725841,0.341176947154825,0.11640170926988624,0.4982556267579604,0.7060457095590036,0.49850054398667687
0,670487,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,2013-2021,True,True,False,True,648,518,130,"[[0.0009999999999999998, 9.999999999999998e-05]]","[[0.4783519849584697, 0.7799975342197806]]",0.7932863196195757,0.894265179897714,0.7997102119774908,0.9272985524691126,0.9631091518197366,0.9275792383189323,0.7943540906818151,0.8926305891304707,0.7967893686514111,-0.04457936192247325,0.3456072864270673,0.11944439643148093,0.49114111627732127,0.700825795602865,0.49115679578238863
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,2016-2022,True,False,True,True,504,403,101,"[[0.0009999999999999998, 0.0009999999999999998]]","[[0.5061556145104905, 0.6448337607047991]]",0.6633648640189276,0.8170974750242757,0.6676482836910468,0.8742839624411007,0.9359202393434258,0.8759466944126555,0.7854791586561336,0.8934385829510512,0.7982325015055823,-0.3720325746626958,0.12184200192319385,0.014845473432651572,0.5581478962501949,0.7505842284719844,0.563376684030884
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,2016-2022,True,True,True,True,504,403,101,"[[0.0009999999999999998, 0.0009999999999999998]]","[[0.5060155247929351, 0.6448416942278545]]",0.6637182571974356,0.8173233477301665,0.6680174547448466,0.8742702989674097,0.9359039946995171,0.8759162872945138,0.7832390009256376,0.8920637634744962,0.795777758104282,-0.37551519277721934,0.11908911169274955,0.014182216523768177,0.5533529547035365,0.7481472371261801,0.5597242884195368
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,2016-2022,True,False,False,True,504,403,101,"[[9.999999999999998e-05, 0.0009999999999999998]]","[[0.5261856328922144, 0.6406647938948657]]",0.6610327623611185,0.8174175396398573,0.6681714341108776,0.9078737520371487,0.9536122784449839,0.9093763776010334,0.7793504927100062,0.8861112441640052,0.7851931370338813,-0.41579744160744925,0.19636104123974735,0.038557658516757756,0.3885792981797658,0.7007426375150948,0.49104024403161156
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,2016-2022,True,True,False,True,504,403,101,"[[9.999999999999998e-05, 0.0009999999999999998]]","[[0.5556167580110024, 0.6501995237713863]]",0.6687464554837513,0.8213979789767392,0.6746946398670717,0.9087924029954758,0.9540661776588568,0.9102422713525813,0.7754478940287783,0.8839663803243658,0.7813965615437614,-0.3974379549893776,0.1858840878572296,0.034552894118514255,0.35795903148795805,0.7195572382061907,0.5177626190549206
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,True,True,504,403,101,"[[0.0009999999999999998, 0.0009999999999999998]]","[[0.32695962587901317, 0.5813379598703707]]",0.6071205117366265,0.7859612092872597,0.6177350225042916,0.8784487022175969,0.938463680520898,0.8807140796568301,0.7443590084093614,0.8670955374932656,0.7518546711407352,-0.5874955618231461,0.043067673346968496,0.0018548244875211807,0.3850138824162954,0.6326716938799077,0.4002734722368717
0,670487,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,2009-2021,True,True,False,True,936,748,188,"[[0.0009999999999999998, 0.0009999999999999998]]","[[0.5051870706680754, 0.6204754879898398]]",0.6192668215943637,0.7928367090279071,0.6285900471822023,0.8144495326478319,0.9037339947069604,0.8167351331890003,0.6084150275556055,0.7914488463923635,0.626391276455803,0.06635264931215434,0.4052107662608748,0.16419576509372533,0.023329813327253812,0.35948601364801375,0.12923019400853994
0,670487,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,2009-2021,True,True,True,True,936,748,188,"[[0.0009999999999999998, 0.0009999999999999998]]","[[0.5114245071441204, 0.6091593053285258]]",0.6076871382652578,0.7872253211600757,0.6197237062755844,0.8139319452782102,0.9034631457208709,0.8162456556758517,0.6173858973429489,0.7961055254326008,0.6337840076243174,0.06175633986169626,0.40261636604311424,0.16209993820576296,0.049598004846968635,0.37851441169652955,0.14327315986196987
0,670487,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,True,False,True,384,307,77,"[[1.0, 0.0009999999999999998]]","[[0.6141401969641492, 0.7899745652285218]]",0.7991238382655542,0.8943843612284421,0.7999233856100084,0.8980382739233894,0.9482346160504764,0.8991488870763945,0.559842028303186,0.7825447594678642,0.6123763005706174,0.006875977254580001,0.3339980320032728,0.11155468538205926,0.02991012949488736,0.24356567069153798,0.05932423593941872
0,670487,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,True,True,True,384,307,77,"[[1.0, 0.0009999999999999998]]","[[0.588311296696255, 0.7849710700946033]]",0.7925734934908036,0.8909395175263992,0.793773223890173,0.9008431459206979,0.9496451429774168,0.9018258975805983,0.5933874779036423,0.8033201535383752,0.6453232690809186,-0.016646766320862483,0.33548150824700207,0.11254784237568331,0.08147812744705396,0.320281129452951,0.10258000188365796
0,670487,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,2016-2022,False,True,False,True,490,392,98,"[[0.009999999999999998, 0.0009999999999999998]]","[[0.6249921533030044, 0.7214097785107653]]",0.7431973245278019,0.8647899548021416,0.7478616659266901,0.9194120468515035,0.959360460497639,0.920372493166242,0.6997560468396438,0.8372100898133437,0.7009207344852669,-0.03471229670536302,0.40789873007149186,0.16638137399393577,-0.12646157212479592,0.34491595066610836,0.11896701302390529
0,670487,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,True,True,384,307,77,"[[0.09999999999999999, 0.0009999999999999998]]","[[0.5982842990732581, 0.7659691478049115]]",0.7738318641048638,0.8824411478080807,0.7787023793448429,0.9297729418073282,0.9646018659786728,0.9304567598495375,0.49619101404302046,0.7597985150487723,0.5772937834703195,-0.0884671527844263,0.37470648553656627,0.14040495030316494,-0.09727847136141388,0.1948573811027945,0.03796939897023969
0,670487,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,False,False,True,384,307,77,"[[1.0, 0.0009999999999999998]]","[[0.6504603594396728, 0.7885665571550422]]",0.7973525430328815,0.8938173708699079,0.7989094924687944,0.9003810997324562,0.9493172539272721,0.9012032486040168,0.5651086397161402,0.7936383419283249,0.6298618177787408,-0.004259912034138891,0.3297091024767762,0.10870809225604132,0.0938773208189293,0.3475254971276747,0.12077397115383745
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,True,True,490,392,98,"[[0.09999999999999999, 9.999999999999998e-05]]","[[0.42650328036315566, 0.7769909096675967]]",0.7922386287611245,0.8954447272524944,0.801821259564294,0.9411472423873165,0.9702223423259684,0.9413313935484886,0.675195163832697,0.8318126140910018,0.6919122249609059,0.14912977739651567,0.5357781260578116,0.2870582003620203,-0.30162747086206787,0.31939595011491395,0.1020137729498086
0,670487,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,2016-2022,False,True,True,True,490,392,98,"[[0.009999999999999998, 0.0009999999999999998]]","[[0.5699958382543425, 0.728099164302305]]",0.7493849358101845,0.8678917575771896,0.7532361028704233,0.9218724297350123,0.9607124715826287,0.9229684530544032,0.6935608923376018,0.8333976412969362,0.6945516285192966,-0.018741117277307318,0.4256331553342244,0.181163582919768,-0.46178512571308916,0.24585313829011982,0.060443765607100776
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,True,True,497,397,100,"[[1.0, 9.999999999999998e-05]]","[[0.42982686363537803, 0.773654575848459]]",0.7840372495691172,0.8872538522780038,0.7872193983821578,0.9116361349057931,0.9549592023193768,0.9119470780944604,0.8161466428490849,0.9056535759731127,0.8202083996728866,0.09380004601699188,0.4429032074158834,0.19616325113927705,0.35712183991347146,0.648469953805198,0.42051328098811563
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,2016-2022,False,True,False,True,490,392,98,"[[0.009999999999999998, 0.0009999999999999998]]","[[0.56495071273514, 0.6900227747328395]]",0.715098267593753,0.8535177666530227,0.7284925779923637,0.9189505606463587,0.9591456249465256,0.9199603298540611,0.7144207576936175,0.8466938882091695,0.7168905403307616,-0.15439844625999144,0.40777396596577953,0.16627960731946073,-0.21668676994662284,0.3056439469760249,0.09341822232308314
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,False,True,490,392,98,"[[0.09999999999999999, 0.0009999999999999998]]","[[0.523065057091921, 0.7867074043361753]]",0.8016240320056736,0.8959694562186342,0.8027612664767151,0.9364440621048246,0.9684604286195184,0.9379156018019014,0.6974691145763563,0.8405652557543881,0.7065499491814399,0.2046124900743822,0.5569946432108778,0.31024303256561303,-0.2504795441215022,0.3867767342682046,0.14959624217117734
0,670487,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,2014-2021,False,True,True,True,376,300,76,"[[1.0, 0.0009999999999999998]]","[[0.5263259709310827, 0.7939762492270634]]",0.8037024426382107,0.8968836304115689,0.8044002465002358,0.9078743327940973,0.9534169473709646,0.9090038755341687,0.6868596334161663,0.8460092209464107,0.7157316019263528,0.052543748886738295,0.39980876831234297,0.15984705121943274,-0.00894899928357229,0.2494797039201483,0.06224012266808485
0,670487,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,2014-2021,False,True,False,True,376,300,76,"[[1.0, 0.0009999999999999998]]","[[0.519466160928342, 0.7919456692337012]]",0.802322837466201,0.8960953831874812,0.8029869357699188,0.9071658722986287,0.9530627813460846,0.9083286651871346,0.6898513841108966,0.8465887806011726,0.7167125634397804,0.04429900730135261,0.394230880688604,0.15541798728851233,-0.005563114658866608,0.248088252671798,0.061547781113745884
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,False,True,497,397,100,"[[0.09999999999999999, 9.999999999999998e-05]]","[[0.47457256715651, 0.7718423506856855]]",0.7842413215985811,0.8890012121780436,0.790323155254031,0.9358677425806952,0.9675494644350098,0.9361519661284743,0.8326520736549037,0.9164467051977199,0.8398745634677565,0.08957097667194047,0.4839085718096394,0.23416750587084495,0.399149856651869,0.6898445437383331,0.475885494525549
0,670487,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,2009-2021,False,True,True,True,923,738,185,"[[0.009999999999999998, 0.0009999999999999998]]","[[0.46233551042322957, 0.5206719184072681]]",0.5262948956109204,0.7407291446278839,0.5486796657011564,0.8102975092840761,0.9014875041717696,0.8126797201778463,0.604846382243593,0.7881452463130691,0.6211729292858884,-0.19656714443150558,0.2459984898737113,0.06051525702014645,0.14525813278532496,0.4544592690948211,0.20653322726619902
0,670487,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,2009-2021,False,True,False,True,923,738,185,"[[0.009999999999999998, 0.0009999999999999998]]","[[0.4767748754684923, 0.5229326387223774]]",0.529229969568044,0.742581080514378,0.5514266611379012,0.8114025550570353,0.9020580911933096,0.8137087998873173,0.5994311596259568,0.7864653809452704,0.6185277954253893,-0.18884640598624358,0.25438819931623663,0.06471335595135734,0.12980937552739302,0.4466530344357814,0.19949893317069134
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,2016-2022,False,False,True,True,497,397,100,"[[0.009999999999999998, 9.999999999999998e-05]]","[[0.5405067977540119, 0.7356172300469715]]",0.7504539136849158,0.870894041667785,0.7584564318124496,0.9141402507288768,0.9562120139824773,0.9143414156844255,0.7748766014986105,0.8831004580313614,0.7798664189752003,-0.044042197380743,0.38955909405939493,0.1517562877643765,0.12638608605448942,0.5254423701859258,0.2760896843866035
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,2016-2022,False,True,True,True,490,392,98,"[[0.009999999999999998, 0.0009999999999999998]]","[[0.5561850018969767, 0.6826120013769833]]",0.7090857708170999,0.8504417654474985,0.723251196417458,0.917524424493388,0.9584011650659086,0.918532793199691,0.7205757143106741,0.8501025019333863,0.722674263793403,-0.17843863622549883,0.3963999646692248,0.15713293198976266,-0.20164071556115215,0.3011081384469996,0.09066611103901746
0,670487,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,2016-2022,False,False,False,True,497,397,100,"[[0.009999999999999998, 0.0009999999999999998]]","[[0.5898117284474722, 0.684585499837366]]",0.6994624358058759,0.8444872905931425,0.7131587839733468,0.923041108611083,0.9613197564908069,0.9241356742195443,0.7136174103809896,0.8516861832694665,0.7253693547721114,-0.24551788699368116,0.31884708551550456,0.10166346394173148,0.07999476816682682,0.5668690829812184,0.32134055723996746
0,670487,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,2016-2022,False,False,True,True,497,397,100,"[[0.009999999999999998, 0.0009999999999999998]]","[[0.5548297131674202, 0.7006007342339418]]",0.7168395308892129,0.8515774779504364,0.725184200952426,0.9200382375429458,0.9599078127961758,0.921423009067138,0.7472310849557449,0.8702025966176411,0.757252559160085,-0.15646502160299858,0.3657151201877118,0.13374754913391249,-0.1371727413803534,0.5238069209507497,0.27437369043590487
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,2016-2022,False,True,True,True,497,397,100,"[[0.009999999999999998, 9.999999999999998e-05]]","[[0.5561185544486522, 0.7258286446535512]]",0.7406517241586147,0.86615763314477,0.75022904545495,0.9134289132789182,0.9558310822361465,0.9136130577687231,0.7776236459132956,0.884730270623895,0.7827476517582305,-0.08106369370211297,0.37552189151098203,0.14101669100398576,0.17667204386872093,0.5368799675707113,0.28824009957872804
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,2016-2022,False,False,False,True,497,397,100,"[[0.0009999999999999998, 9.999999999999998e-05]]","[[0.5165328164365647, 0.7041651103591751]]",0.7199350977922958,0.8591614257932759,0.7381583555711347,0.934967109496802,0.9670790827201236,0.9352419522347956,0.7725903594007544,0.8828933021835039,0.779500583040492,-0.16357367935028422,0.3764360408741313,0.14170409286899063,0.03185601332579013,0.5016727726637212,0.25167557083210573
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,2016-2022,False,True,False,True,497,397,100,"[[0.0009999999999999998, 9.999999999999998e-05]]","[[0.5561948750982574, 0.7034231012183755]]",0.7198992149107808,0.8585157744304897,0.7370493349459833,0.9377006930897294,0.9684824116352749,0.9379581816468782,0.7412850793399146,0.8701154014436479,0.7571008118294404,-0.16406151728903984,0.38572107480258777,0.14878074754686352,-0.10182231541894704,0.43871581703121565,0.19247156811336708
