country,satellite,bands,num_features,points,month_range,limit_months,crop_mask,weighted_avg,hot_encode,kfold_total_n,kfold_train_n,kfold_test_n,kfold_best_reg_param,kfold_mean_of_val_R2,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,kfold_demean_R2,kfold_demean_r,kfold_demean_r2
ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,True,432,345,87,100.0,0.5751653494672685,0.5769335123943825,0.7648631727536201,0.5850156730347342,0.9535534568936542,0.9781191510991373,0.956717073746897,0.6464753615459601,0.8046150316785775,0.6474053492031183,0.6368555853623741,0.7984905727562365,0.6375871947805826
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,420,336,84,1000.0,0.6915128726112872,0.6957738324205606,0.8346569921971827,0.6966522946236479,0.9406252929250974,0.9724936195001802,0.9457438399685613,0.528466359100894,0.7285228480563083,0.5307455401400749,0.6769091545350845,0.8254008692841299,0.6812865950149973
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,False,648,518,130,1000.0,0.5304381332391971,0.533112203069384,0.7340941948664429,0.538894286936611,0.7742627800622159,0.8847887714214281,0.7828511700334401,0.5963729954428567,0.7741041752195559,0.5992372740923488,0.2551246944109147,0.584039272439373,0.3411018717515122
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,False,648,518,130,1000.0,0.5300181751312664,0.5361013334168634,0.7367786720034084,0.5428428115191061,0.8062695182397369,0.9026735796935058,0.814819591476688,0.6394051773966529,0.8024483158909422,0.6439232996762094,0.37404790204422866,0.622240603633258,0.38718336880988125
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,True,648,518,130,100.0,0.6927964405440756,0.6954114943185115,0.8401876474777842,0.7059152829742533,0.9671443300386956,0.9843692571026345,0.9689828343287924,0.7493224931703104,0.8841016613017227,0.781635747516466,0.6814739413981842,0.8257868388696145,0.6819239032502706
ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,False,432,345,87,1000.0,0.5031119705885752,0.5101719431622724,0.7144634410988716,0.5104580086668408,0.7694316198598554,0.8828363834513788,0.77940007994551,0.47913195407435394,0.6940659543570746,0.4817275489975968,0.38558351963663007,0.6297986575519833,0.3966463490542803
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,True,648,518,130,100.0,0.6474244337205806,0.6499364955194918,0.8167065304373301,0.6670095568589816,0.9584002832836991,0.9805649681881808,0.9615076568378881,0.6885101533622934,0.8438838679761573,0.7121399826304006,0.5944557278529359,0.7784051326865096,0.6059145505927026
ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,False,420,336,84,1000.0,0.6116302442890832,0.6214338848762129,0.7908826906679038,0.6254954303981033,0.877089304112436,0.9395524845063998,0.8827588711421487,0.45281252181429443,0.7065291442854702,0.49918343172475876,0.42998886356092036,0.7001607174847613,0.4902250303087757
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,True,648,518,130,100.0,0.6244258931703622,0.6277234154846043,0.8059181909410966,0.6495041304897698,0.9642999569289035,0.9831386219676359,0.9665615500044221,0.6420157377204275,0.836902395529024,0.7004056196422189,0.590068969675533,0.7693133743549088,0.591843067961336
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,True,384,307,77,10000.0,0.5879352270681748,0.6013468147361076,0.7771020538550742,0.6038876021057747,0.7765835302822768,0.889758633619206,0.7916704260999166,0.6727839243337632,0.8241148083692212,0.6791652173734383,0.3867811389445964,0.6220398060184048,0.3869335202714147
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,False,384,307,77,10000.0,0.5835487524208746,0.5971777666096538,0.7742501549625526,0.5994633024595366,0.7727545029422171,0.8874345507101998,0.7875400817942142,0.6670377887010231,0.8204037152708987,0.6730622560302939,0.3841821562202592,0.6198789093035986,0.384249862199419
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,True,432,345,87,100.0,0.6375471362436038,0.660768816777361,0.8232344888078273,0.6777150235626848,0.9686442885425977,0.9852611220650584,0.970739478652898,0.6752861265927314,0.8289023655573297,0.687079131626537,0.6986759244150781,0.83833880555643,0.7028119529017818
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,False,384,307,77,10000.0,0.5811092362656376,0.5939357101517859,0.7725982819283391,0.5969081052386214,0.7736024681468976,0.889032709304596,0.7903791582134703,0.669371119196223,0.8236341411193341,0.6783731984173831,0.3633651433295596,0.6028124348477962,0.3633828316071286
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,True,384,307,77,1000.0,0.6349690862837604,0.6482743270298488,0.807733811985902,0.6524339110252765,0.9373472926916878,0.9707371661866088,0.9423306458160077,0.701565335914563,0.8419120538287789,0.7088159063821926,0.6057044720126026,0.77827019008141,0.605704488769354
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,True,384,307,77,1000.0,0.5866377871381674,0.6046028389830518,0.7828875449446014,0.6129129080293854,0.9366532131013947,0.9706364045919956,0.9421350299192762,0.6878732324733319,0.8316451856697434,0.691633714847662,0.6021772146122343,0.7760986469416252,0.6023291097846214
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,False,384,307,77,1000.0,0.6265576919519487,0.6402880819230212,0.8031879760837477,0.6451109249255069,0.9347732486015937,0.969454459385257,0.9398419488219609,0.687395194788394,0.8339829243111667,0.6955275180426053,0.5955040233095084,0.771763058811167,0.5956182189455689
ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,432,345,87,100.0,0.5025326235390678,0.5231518360465722,0.7335428686369618,0.538085140128143,0.8640838387913137,0.9329813152870714,0.8704541346747937,-0.05286988794017877,0.5359400891038886,0.287231779108684,0.20048075357274375,0.6296402074698851,0.39644679086272
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,False,426,340,86,1000.0,0.6398275841728296,0.6560559054852995,0.8103864180885225,0.6567261466223456,0.9195178307471763,0.9619649788729401,0.9253766205780161,0.5767202099461177,0.7630740517040774,0.582282008384077,0.6268652939251625,0.8009148317309857,0.641464567686673
ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,426,340,86,1000.0,0.6645779141533688,0.6704949756140588,0.8189802007261084,0.6707285691813769,0.9333208812593484,0.9695817278863067,0.9400887270509961,0.6892581768445007,0.8351187120437195,0.6974232632055608,0.6586651916119528,0.8142390973286214,0.6629853076185283
ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,False,426,340,86,1000.0,0.608333870894169,0.6151039424517323,0.7866342921483702,0.6187935095837674,0.9150599784216202,0.9598769413693726,0.921363742572622,0.6059734587657257,0.7929230941672202,0.6287270332637184,0.6445284424421709,0.8080822165818832,0.6529968687558896
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,420,336,84,1000.0,0.7188651462045074,0.7239859958169974,0.8511995140670686,0.7245406127480137,0.9427608953689871,0.9731053449029448,0.9469340122786791,0.6078835483552569,0.7808792420881572,0.6097723907241748,0.7131584513995004,0.8451834123014317,0.7143350004294918
ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,False,426,340,86,1000.0,0.6498901828656527,0.6559467586972781,0.8101469124820541,0.6563380198042049,0.9250845857617782,0.965346685872889,0.9318942239257701,0.6588824424195978,0.8178714047440274,0.6689136346979687,0.6402031683911493,0.8045156482666522,0.6472454283059117
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,False,376,300,76,1000.0,0.6137411613889723,0.6060170109283207,0.7855335247205067,0.617062918459823,0.9205371836161687,0.9621048984257744,0.9256458355748697,0.710768620796811,0.856451415593255,0.7335090272716904,0.5555468549045266,0.7458825548013106,0.5563407855569301
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,False,420,336,84,1000.0,0.7007048323269294,0.7066865294822899,0.8410689016599131,0.7073968973394126,0.9337209238164678,0.9683987578690973,0.9377961542424106,0.5844973189679046,0.7655015055208596,0.5859925549547026,0.7013312059686898,0.8389659196362015,0.7038638143110173
ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,False,420,336,84,1000.0,0.5665871433754389,0.5703782837497784,0.7582929554433053,0.5750082062749426,0.8617038722742729,0.9324372266743479,0.8694391816881493,0.4220818694741494,0.6713901894466185,0.4507647864851663,0.5511372718716392,0.7637034669539589,0.5832429854374965
ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,False,426,340,86,1000.0,0.5734405529580686,0.5857025828117675,0.7682775532986219,0.5902503989025168,0.8406701338690169,0.9212085033979226,0.8486251067326404,0.44092724051923693,0.6849657310319388,0.46917805268811835,0.49076330598255014,0.7382616374852184,0.5450302453823561
ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,True,426,340,86,100.0,0.621254911621417,0.6331429163156582,0.808716582853021,0.654022511381467,0.9766938067053166,0.9892188777549071,0.9785539881066779,0.48084953887230286,0.7372423025289607,0.5435262126382037,0.5926071868268852,0.8093054463434075,0.654975305481102
ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,True,426,340,86,1000.0,0.6680234734947167,0.6764723853012193,0.8226943321379531,0.6768259641319126,0.935965059492662,0.9709252980875396,0.9426959344663776,0.7076726967590325,0.8456116795832325,0.7150591126475754,0.6681697022010357,0.8185789457280247,0.6700714903892044
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,True,426,340,86,1000.0,0.7042787364012174,0.7148474954579667,0.8455463833084559,0.7149486863260102,0.9270324794555735,0.9655887760248004,0.9323616843850722,0.6700781351314917,0.8195248066414014,0.6716209087006263,0.7050516566217697,0.8407051439843148,0.7067851391216875
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,False,426,340,86,1000.0,0.6810237638271935,0.6920263262034486,0.8322637630694485,0.6926629713185191,0.9131289649499879,0.9581931935673421,0.918134196198782,0.6233924912486636,0.7911748110028471,0.6259575815653909,0.6838002951953144,0.8296780999109993,0.6883657494719261
ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,False,426,340,86,1000.0,0.6535358664785351,0.6623485000988336,0.8140071348497558,0.6626076155863085,0.9288732411010984,0.9673208656318661,0.9357096570867829,0.6811837155103615,0.8302170171851604,0.6892602956238248,0.6510911814448845,0.8091836472017983,0.6547781748988043
ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,420,336,84,100.0,0.6252504373506431,0.6276048269345513,0.8019775540025739,0.6431679971239512,0.9831113247775788,0.9922548895188786,0.984569765774122,0.49570360447319317,0.730908020626012,0.5342265346154348,0.6690451695775739,0.8332266439392558,0.6942666401702754
ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,False,426,340,86,1000.0,0.6195484850778566,0.6320449731477116,0.7961206939532083,0.6338081593405379,0.923447810846732,0.9639816143756859,0.9292605528543535,0.598804822456525,0.7901482260728044,0.6243342191659996,0.6440562344677745,0.8064173400445439,0.6503089263245175
ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,True,426,340,86,1000.0,0.6054006347366513,0.6188969196711236,0.7870336419958008,0.6194219536331744,0.8767110486233853,0.9415920795773337,0.8865956443227679,0.5328089727214571,0.7357488010821872,0.5413262982938759,0.5504604317087809,0.7605695970194344,0.5784661119103048
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,936,748,188,1000.0,0.4417931703552833,0.44482732676925574,0.6802945447532636,0.4628006676210501,0.7426349356348872,0.8683042001378422,0.7539521839770178,0.45473235789588606,0.6745746164845703,0.4550509132053051,0.4185072245397292,0.6478056656325836,0.41965218042567465
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,True,376,300,76,1000.0,0.627185685659206,0.619807911655283,0.7931324046737608,0.6290590113435822,0.9231654585482023,0.9634702172069125,0.9282748594447352,0.7116469926414438,0.857694479400941,0.7356398199948512,0.5557947579096093,0.7460009111387764,0.5565173594198846
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,False,432,345,87,1000.0,0.5526065744014639,0.5828974226623487,0.7640812969596779,0.5838202283635834,0.8176368164024771,0.9111613883182895,0.8302150755621128,0.5488275070811296,0.7514172455466808,0.5646278769049607,0.5314523868519216,0.7351116379824283,0.5403891202972088
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,936,748,188,1000.0,0.4891777751114511,0.49226103299590207,0.7101933132770021,0.504374542223366,0.7865940035793345,0.8943920241343126,0.7999370928350729,0.5230164853902448,0.7241161876426202,0.5243442532060824,0.4471060094792516,0.6688065508563471,0.4473022024683636
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,False,376,300,76,1000.0,0.6166587591067947,0.6091224309417903,0.7871710762969664,0.6196383033585244,0.9189919525371311,0.9613387225535851,0.9241721394809589,0.7015639131669824,0.8513357312470455,0.7247725272979417,0.5453251340095073,0.7394650459068342,0.5468085541179963
ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,432,345,87,100.0,0.6968642955991806,0.7122819761157982,0.8445608511078809,0.7132830312240682,0.9514718289873312,0.9779155365019878,0.9563187965319707,0.39695335995809566,0.7060451668191937,0.4984997775887431,0.46155445070380363,0.7199221014580722,0.5182878321678068
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,True,923,738,185,1000.0,0.564437818587536,0.5652791297071018,0.7545298468452868,0.5693152897803719,0.8703954566712844,0.9375001178110504,0.8789064708957333,0.5159224767056896,0.7239297228503394,0.5240742436261693,0.5398148860941205,0.7373547050957119,0.5436919611267842
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,False,923,738,185,1000.0,0.5469546288643077,0.5477933442391004,0.7437631993730928,0.553183696741699,0.8593120749947338,0.9316402761372718,0.8679536041211321,0.4954926696338471,0.7100757439693329,0.5042075621736016,0.526684632853416,0.727160515763152,0.5287624156849332
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,True,936,748,188,1000.0,0.49471104490961765,0.496942449016079,0.7131041557191914,0.5085175369039807,0.7881886518928678,0.8949611352900345,0.8009554336796275,0.515701339947404,0.7188404200691221,0.5167315495251519,0.4471327689563225,0.6687450176476479,0.44721989862855294
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,923,738,185,1000.0,0.54941882026426,0.5500957619459439,0.745387283265133,0.5556022020533756,0.8614314885916495,0.9327704119719089,0.8700606414502446,0.5027986171511365,0.7157794853922751,0.5123402717084301,0.5367450355847658,0.7343227204511604,0.5392298577707931
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,False,936,748,188,1000.0,0.4472208814119232,0.4493456956845536,0.6835015470242626,0.4671743647845602,0.7465250697866828,0.8703316254626353,0.757477138280433,0.43976158014186373,0.6639300924711047,0.4408031676886896,0.4173117627174021,0.647385869209494,0.4191084636521321
